employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
KPRIYAN IT ENTERPRISE SOLUTIONS,"Kpriyan IT Enterprise Solutions, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,VA,Fairfax,104000,104000,104000
KR ELIXIR,KR ELIXIR INC.,1,1,FY2025Q4,no,15-1299,Information Technology Project Managers,AZ,Phoenix,68245,68245,68245
KRISH INFO TECH,"KRISH INFO TECH , INC.",1,1,FY2026Q1,no,15-1252,Software Developers,TX,Plano,90896,90896,90896
KYYBA TECH,Kyyba Tech Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,TX,San Antonio,116480,116480,116480
KZ KITCHEN CABINET STONE,"KZ Kitchen Cabinet & Stone, Inc.",1,1,FY2025Q4,no,15-1299,Information Technology Project Managers,CA,San Jose,97594,97594,97594
KZANNA,"Kzanna, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Jose,149365,149365,149365
LA FRAGANCIA,LA FRAGANCIA,1,1,FY2025Q4,no,15-1299,Information Technology Project Managers,CA,Hayward,79206,79206,79206
LAKHI INFORMATION TECHNOLOGIES,"Lakhi Information Technologies,Inc",1,1,FY2025Q4,no,15-1252,Software Developers,TX,Mckinney,95000,95000,95000
LAMBDANETS,Lambdanets Inc,1,1,FY2026Q1,no,15-1299,Computer Systems Engineers/Architects,OH,Lewis Center,73195,73195,73195
LANCESOFT,LanceSoft Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Austin,85384,85384,85384
LASER TECHNOLOGY,"Laser Technology, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CO,Denver,98738,98738,98738
LEAD BANK,Lead Bank,1,1,FY2026Q1,no,15-1252,Software Developers,WA,Seattle,185000,185000,185000
LEADING EDGE SOLUTIONS,Leading Edge Solutions LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,The Colony,91000,91000,91000
LEAVITT MEDICAL,Leavitt Medical Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,ID,Rexburg,68910,68910,68910
LEFT SHIFT AI,Left Shift AI LLC,1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Francisco,135699,135699,135699
LENNAR CORPORATION,Lennar Corporation,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Irving,95000,95000,95000
LENNOX INTERNATIONAL,Lennox International Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Richardson,103000,103000,103000
LENORA SYSTEMS,"Lenora Systems, Inc",1,1,FY2025Q4,no,15-1252,Software Developers,NC,Raleigh,91800,91800,91800
LEVEL 3 COMMUNICATION,"Level 3 Communication, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,WA,Puyallup,131158,131158,131158
LIBERTY RESTAURANTS ENTERPRISE,LIBERTY RESTAURANTS ENTERPRISE INC,1,1,FY2025Q4,no,15-1252,Software Developers,PA,SCRANTON,75046,75046,75046
LIBERTY UNIVERSITY,Liberty University Inc.,1,1,FY2026Q1,no,15-1299,Information Technology Project Managers,VA,Lynchburg,53704,53704,53704
LICK MOUNTAIN,Lick Mountain LLC,1,1,FY2026Q1,no,15-1252,Software Developers,VA,Free Union,86216,86216,86216
LICONIC US,Liconic US Inc.,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,MA,North Reading,86258,86258,86258
LIFE CHURCH OPERATIONS,"LIFE.CHURCH OPERATIONS, LLC.",1,1,FY2025Q4,no,15-1252,Software Developers,OK,EDMOND,73000,73000,73000
LIFELINE SYSTEMS COMPANY,LIFELINE SYSTEMS COMPANY,1,1,FY2025Q4,no,15-1252,Software Developers,MA,Marlborough,107557,107557,107557
LINCOLN NATIONAL CORPORATION,Lincoln National Corporation,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Richardson,90896,90896,90896
LINEMASTER SWITCH CORPORATION,Linemaster Switch Corporation,1,1,FY2025Q4,no,15-1252,Software Developers,CT,Woodstock,96408,96408,96408
LION SKILLS,Lion Skills LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,RICHARDSON,90896,90896,90896
LIQUIDITY SERVICES,"Liquidity Services, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Jersey City,134750,134750,134750
LIVEX AI,LIVEX AI INC.,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Palo Alto,160000,160000,160000
LIVING ROCK CONSTRUCTION,Living Rock Construction Inc.,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,GU,Dededo,70034,70034,70034
LMK INFOTECH,LMK INFOTECH,1,1,FY2025Q4,no,15-1252,Software Developers,TX,ALLEN,110000,110000,110000
LNW GAMING,"LNW Gaming, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,NV,Reno,100000,100000,100000
LODESTAR SYSTEMS,Lodestar Systems Inc,1,1,FY2026Q1,no,15-1252,Software Developers,VA,Ashburn,101920,101920,101920
LOGGING IN COM,"Logging-in.com, LLC",1,1,FY2026Q1,no,15-1299,Information Security Engineers,UT,Herriman,60000,60000,60000
LOGICROUTE,Logicroute LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Irving,90896,90896,90896
LOGISOLVE,"Logisolve, LLC",1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,NJ,Jersey City,93000,93000,93000
LOOP PAYMENTS,"Loop Payments, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,IL,Chicago,125000,125000,125000
LORHAN CORPORATION,LORHAN CORPORATION INC.,1,1,FY2026Q1,no,15-1252,Software Developers,NJ,WHIPPANY,103210,103210,103210
LORVENK TECHNOLOGIES,LORVENK TECHNOLOGIES LLC,1,1,FY2025Q4,no,15-1252,Software Developers,FL,Sunrise,86500,86500,86500
LOUISIANA STATE UNIVERSITY AT ALEXANDRIA,Louisiana State University at Alexandria,1,1,FY2025Q4,no,15-1299,Information Technology Project Managers,LA,Alexandria,63201,63201,63201
LPL FINANCIAL,LPL Financial LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Austin,92422,92422,92422
LUCENT AI,"Lucent AI, Inc",1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Francisco,140000,140000,140000
LUCIDLAYER,LucidLayer,1,1,FY2026Q1,no,15-1252,Software Developers,NY,Brooklyn,103272,103272,103272
LUMI MINDS,Lumi Minds Inc,1,1,FY2025Q4,no,15-1252,Software Developers,IL,Naperville,88000,88000,88000
LUMINACORE AI,"LuminaCore AI, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Cupertino,149365,149365,149365
LUXOFT USA,"Luxoft USA, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,NJ,Jersey City,120000,120000,120000
LUXOTTICA OF AMERICA,Luxottica of America Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Austin,119804,119804,119804
M DIGITAL,M Digital LLC,1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Newark,103210,103210,103210
M R CONSULTANTS CORPORATION,M&R CONSULTANTS CORPORATION,1,1,FY2025Q4,no,15-1299,Information Security Engineers,MA,Waltham,65395,65395,65395
M3IOX,M3IOX LLC,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,TX,Plano,95000,95000,95000
M9 CONSULTING,"M9 Consulting, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,MD,Linthicum Heights,92955,92955,92955
MACQUARIE GLOBAL SERVICES USA,Macquarie Global Services (USA) LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Houston,99000,99000,99000
MAGIC LEAP,"Magic Leap, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Sunnyvale,164541,164541,164541
MAGICBYTE AI,"MagicByte AI, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Palo Alto,150000,150000,150000
MAGNA ELECTRONICS,"Magna Electronics, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,MI,Auburn Hills,84053,84053,84053
MAGNIV,"Magniv, INC",1,1,FY2025Q4,no,15-1252,Software Developers,NY,New York,170000,170000,170000
MAHANTAM RX,MAHANTAM RX INC,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,NY,Brooklyn,85000,85000,85000
MAMSYS CONSULTING SERVICES,"Mamsys Consulting Services, Ltd.",1,1,FY2025Q4,no,15-1252,Software Developers,FL,Alachua,65000,65000,65000
MANAGEMY,ManageMy Inc.,1,1,FY2025Q4,no,15-1299,Information Technology Project Managers,NC,Charlotte,85000,85000,85000
MANKIND AMERICA,MANKIND AMERICA LLC,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Dallas,90896,90896,90896
MAP COMMUNICATIONS,MAP COMMUNICATIONS INC.,1,1,FY2025Q4,no,15-1252,Software Developers,VA,Chesapeake,86400,86400,86400
MARS IT SOFTWARE SOLUTIONS,Mars IT Software Solutions LLC,1,1,FY2026Q1,no,15-1252,Software Developers,NJ,Edison,114400,114400,114400
MARS PARTNERS,"MARS PARTNERS, INC.",1,1,FY2025Q4,no,15-1252,Software Developers,NJ,WHIPPANY,104000,104000,104000
MARTINS FAMOUS PASTRY SHOPPE,"Martins Famous Pastry Shoppe, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,IL,Evanston,106558,106558,106558
MARVEL TECH GROUPS,Marvel Tech Groups Inc,1,1,FY2026Q1,no,15-1252,Software Developers,VA,Falls Church,101500,101500,101500
MASTEC SERVICES COMPANY,"MASTEC  SERVICES COMPANY, INC",1,1,FY2026Q1,no,15-1252,Software Developers,PA,KING OF PRUSSIA,105317,105317,105317
MATIC ROBOTS,"Matic Robots, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Mountain View,150000,150000,150000
MAVENIR US,Mavenir US Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Richardson,137119,137119,137119
MAVIYA,Maviya Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Edison,103210,103210,103210
MAVLRA CORPORATION,Mavlra Corporation,1,1,FY2026Q1,no,15-1252,Software Developers,NV,Las Vegas,85280,85280,85280
MAXIL TECHNOLOGY SOLUTIONS,"Maxil Technology Solutions, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,IL,Oak Brook,120000,120000,120000
MAXOTECH SOLUTIONS,MAXOTECH SOLUTIONS LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Roanoke,90896,90896,90896
MAYAPRO,MayaPro LLC,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Austin,90355,90355,90355
MB IT ASSOCIATES,"MB IT Associates, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,MA,Boston,107557,107557,107557
MC GROUP OF COMPANIES,MC Group of Companies LLC,1,1,FY2025Q4,no,15-1252,Software Developers,WA,Monroe,117750,117750,117750
MCCANN RELATIONSHIP MARKETING,"McCann Relationship Marketing, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,MI,Birmingham,79373,79373,79373
MCKESSON CORPORATION,McKesson Corporation,1,1,FY2026Q1,no,15-1252,Software Developers,KS,Overland Park,104224,104224,104224
MCPHS UNIVERSITY,MCPHS University,1,1,FY2026Q1,no,15-1252,Software Developers,MA,Boston,132722,132722,132722
MEASURE SQUARE,Measure Square Corp,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Pasadena,104000,104000,104000
MEDIDATA SOLUTIONS,"Medidata Solutions, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Francisco,136990,136990,136990
MEDSTAR HEALTH,MedStar Health Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Jersey City,103501,103501,103501
MEENO TECHNOLOGIES,Meeno Technologies Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Palo Alto,180000,180000,180000
MEETYOURCLASS,"MeetYourClass, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Jersey City,95500,95500,95500
MEGHAZ,Meghaz Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Houston,79851,79851,79851
MEMORIAL SLOAN KETTERING CANCER CENTER,Memorial Sloan Kettering Cancer Center,1,1,FY2026Q1,no,15-1252,Software Developers,NY,New York,100000,100000,100000
MENBO TECH,Menbo Tech LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Plano,84094,84094,84094
MENTORX CORPORATION,MentorX Corporation,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Irvine,104000,104000,104000
MERIDIAN TECHNOLOGY SOLUTIONS,"MERIDIAN TECHNOLOGY SOLUTIONS, INC.",1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,CA,SUNNYVALE,120000,120000,120000
MERIDIANSOFT,MERIDIANSOFT INC,1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Morris Plains,96000,96000,96000
MERIT GLOBAL IT SOLUTIONS,Merit Global IT Solutions LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Frisco,91998,91998,91998
MERRILL LYNCH,MERRILL LYNCH,1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Pennington,105000,105000,105000
METAHORIZON,METAHORIZON INC.,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Euless,90896,90896,90896
METASENSE,"Metasense, Inc.",1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,NJ,Hamilton,75046,75046,75046
METHODIST HEALTH SYSTEM,Methodist Health System,1,1,FY2025Q4,no,15-1211,Health Informatics Specialists,TX,Dallas,85821,85821,85821
METROPOLITAN STATE UNIVERSITY OF DENVER,Metropolitan State University of Denver,1,1,FY2026Q1,no,15-1299,Information Security Engineers,CO,Denver,65146,65146,65146
MG SOFTWARE CONSULTANTS,MG Software Consultants Inc,1,1,FY2026Q1,no,15-1252,Software Developers,MI,Canton,84053,84053,84053
MH SUB I,MH Sub I LLC,1,1,FY2026Q1,no,15-1299,Information Technology Project Managers,CA,Carlsbad,132000,132000,132000
MICROCHIP TECHNOLOGY,Microchip Technology Inc.,1,1,FY2026Q1,no,15-1211,Computer Systems Analysts,CA,San Jose,101920,101920,101920
MIDLAND COUNTY HOSPITAL DISTRICT,Midland County Hospital District,1,1,FY2025Q4,no,15-1211,Health Informatics Specialists,TX,Midland,87048,87048,87048
MIDWEST MOTOR SUPPLY CO,Midwest Motor Supply Co.,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,OH,Columbus,125045,125045,125045
MIDWESTERN IT,MIDWESTERN IT INC,1,1,FY2026Q1,no,15-1299,Information Technology Project Managers,IL,ST CHARLES,58053,58053,58053
MIGRATE MATE,Migrate Mate Inc,1,1,FY2025Q4,no,15-1252,Software Developers,NY,Brooklyn,105000,105000,105000
MILLENNIUM SOFTWARE,"Millennium Software, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,TX,San Antonio,101525,101525,101525
MINDCENTRUM,"MindCentrum, Inc.",1,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,CA,Moreno Valley,66560,66560,66560
MINDPROS,"MindPROS, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,MD,Baltimore,93000,93000,93000
MIRACLE SOLUTIONS,MIRACLE SOLUTIONS LLC.,1,1,FY2025Q4,no,15-1252,Software Developers,AZ,PHOENIX,91520,91520,91520
MITCHELL INTERNATIONAL,MITCHELL INTERNATIONAL INC.,1,1,FY2026Q1,no,15-1252,Software Developers,TX,McKinney,91000,91000,91000
MITCHELL MARTIN,"MITCHELL/MARTIN, INC.",1,1,FY2025Q4,no,15-1252,Software Developers,DE,Newark,133120,133120,133120
MITO HEALTH,Mito Health Inc.,1,1,FY2026Q1,no,15-1299,Information Technology Project Managers,CA,San Francisco,105000,105000,105000
MIZUHO AMERICAS SERVICES,Mizuho Americas Services LLC,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Dallas,129000,129000,129000
MMB GLOBAL TECH,MMB GLOBAL TECH LLC,1,1,FY2025Q4,no,15-1252,Software Developers,AZ,PHOENIX,87651,87651,87651
MODE TRANSPORTATION,"MODE Transportation, LLC",1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,TX,Dallas,77800,77800,77800
MODERNIZING MEDICINE,"Modernizing Medicine, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,FL,Boca Raton,90000,90000,90000
MOLINA TECHNOLOGIES,Molina Technologies LLC.,1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Jose,147000,147000,147000
MOODY S INVESTORS SERVICE,"Moody's Investors Service, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,NC,Charlotte,110306,110306,110306
MORTGAGE RESEARCH CENTER,"Mortgage Research Center, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,MO,St. Louis,82572,82572,82572
MOTIVE TECHNOLOGIES,"Motive Technologies, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Francisco,172000,172000,172000
MOTIVITY LABS,MOTIVITY LABS INC,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Santa Clara,149365,149365,149365
MOTOROLA SOLUTIONS,"Motorola Solutions, Inc.",1,1,FY2025Q4,no,15-1299,Information Technology Project Managers,CA,Santa Clara,124236,124236,124236
MOUNTMASS,MOUNTMASS LLC,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,MA,FRAMINGHAM,86258,86258,86258
MOXIE SYSTEMS,"Moxie Systems, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,PA,Exton,125000,125000,125000
MPULSE MOBILE,"mPulse Mobile, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Mateo,149365,149365,149365
MSR TECHNOLOGY GROUP,MSR TECHNOLOGY GROUP LLC,1,1,FY2026Q1,no,15-1299,Information Technology Project Managers,PA,Pittsburgh,63045,63045,63045
MSYS,MSYS INC,1,1,FY2025Q4,no,15-1252,Software Developers,NJ,HARRISON,103210,103210,103210
MUDRASYS,"MUDRASYS, INC",1,1,FY2025Q4,no,15-1252,Software Developers,CA,MOUNTAIN HOUSE,90438,90438,90438
MUREX NORTH AMERICA,"Murex North America, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,NY,New York,119000,119000,119000
MUTUAL OF OMAHA INSURANCE COMPANY,Mutual of Omaha Insurance Company,1,1,FY2025Q4,no,15-1252,Software Developers,TX,McKinney,90896,90896,90896
MVS360,MVS360 LLC,1,1,FY2025Q4,no,15-1252,Software Developers,MA,Chelmsford,107580,107580,107580
MWIDM,"MWIDM, INC.",1,1,FY2026Q1,no,15-1252,Software Developers,DC,Washington,115000,115000,115000
MYLIFEREGISTRY,MyLifeRegistry LLC,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,NJ,Fort Lee,81500,81500,81500
MYTHICS,"Mythics, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,IL,Elgin,85467,85467,85467
N2 SERVICES,"N2 Services, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Jose,149365,149365,149365
N5 SENSORS,"N5 Sensors, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,MN,Corcoran,110000,110000,110000
NALLAS CORPORATION,Nallas Corporation,1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Holmdel,95493,95493,95493
NANOSOFT TECHNOLOGIES,"Nanosoft Technologies, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,IL,Oak Brook,85467,85467,85467
NATIONAL OILWELL VARCO L P,"National Oilwell Varco, L..P",1,1,FY2026Q1,no,15-1252,Software Developers,TX,Houston,127809,127809,127809
NATIONAL SOFT SYSTEMS,NATIONAL SOFT SYSTEMS INC.,1,1,FY2025Q4,no,15-1252,Software Developers,NY,Albany,78000,78000,78000
NAVI TECHNOLOGIES,Navi Technologies Inc,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Keller,90896,90896,90896
NAVISIONTECH,NAVISIONTECH INC,1,1,FY2026Q1,no,15-1252,Software Developers,FL,Sarasota,80080,80080,80080
NAVITAS BUSINESS CONSULTING,Navitas Business Consulting Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,VA,Herndon,110000,110000,110000
NEBULA PARTNERS,NEBULA PARTNERS LLC,1,1,FY2025Q4,no,15-1252,Software Developers,GA,Dawsonville,87859,87859,87859
NEEV SYSTEMS,"Neev Systems, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Milpitas,149365,149365,149365
NETDOCUMENTS SOFTWARE,"NetDocuments Software, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Morgan Hill,149365,149365,149365
NETFLIX,"Netflix, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Los Gatos,149365,149365,149365
NETGAIN TECHNOLOGIES,NetGain Technologies LLC,1,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,OH,Cincinnati,61000,61000,61000
NETRESOLUTE,Netresolute Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,NY,New York,95493,95493,95493
NETSCOUT SYSTEMS,"NetScout Systems, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,TX,Allen,90896,90896,90896
NETSEC PROFESSIONALS CORPORATION,NETSEC PROFESSIONALS CORPORATION,1,1,FY2025Q4,no,15-1252,Software Developers,NY,NEW YORK,103210,103210,103210
NEUDESIC,"NEUDESIC, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,AZ,Tempe,109200,109200,109200
NEW CIBO VITA,New Cibo Vita LLC,1,1,FY2026Q1,no,15-1252,Software Developers,NJ,Totowa,103210,103210,103210
NEW DATATECH,New Datatech LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Coppell,91000,91000,91000
NEW ENGLAND INPATIENT SPECIALISTS,New England Inpatient Specialists,1,1,FY2026Q1,no,15-1299,Computer Systems Engineers/Architects,MA,Chelmsford,65395,65395,65395
NEW JERSEY TECH SYSTEMS,"NEW JERSEY TECH SYSTEMS, LLC.",1,1,FY2026Q1,no,15-1252,Software Developers,NJ,HAMILTON TOWNSHIP,86320,86320,86320
NEW MEXICO STATE UNIVERSITY,New Mexico State University,1,1,FY2026Q1,no,15-1252,Software Developers,NM,Las Cruces,63861,63861,63861
NEW YORK SOCIETY FOR RELIEF OF RUPTURED CRIPPLED,New York Society for Relief of Ruptured & Crippled,1,1,FY2025Q4,no,15-1211,Health Informatics Specialists,NY,New York,103740,103740,103740
NEXT GEN SOFTWARE SOLUTIONS,Next Gen Software Solutions LLC,1,1,FY2026Q1,no,15-1252,Software Developers,DE,Wilmington,104000,104000,104000
NEXT GENERATION EDUCATION,Next Generation Education,1,1,FY2025Q4,no,15-1252,Software Developers,MI,Kalamazoo,100000,100000,100000
NEXTDOOR,"Nextdoor, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Francisco,150000,150000,150000
NEXTGEN SOLUTIONS,Nextgen Solutions Inc,1,1,FY2026Q1,no,15-1252,Software Developers,TN,Memphis,98738,98738,98738
NHN GLOBAL,"NHN Global, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Los Angeles,105000,105000,105000
NICOYA HEALTH,Nicoya Health LLC,1,1,FY2026Q1,no,15-1252,Software Developers,GA,Atlanta,95000,95000,95000
NIHA TECHNOLOGIES,NIHA TECHNOLOGIES INC,1,1,FY2025Q4,no,15-1252,Software Developers,FL,WESLEY CHAPEL,78374,78374,78374
NIMBLE ROBOTICS,"Nimble Robotics, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Francisco,140000,140000,140000
NIVID INFOTECH,"Nivid Infotech, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,WA,WASHINGTON DC,92414,92414,92414
NNIT,"NNIT, INC.",1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Bedminster,110000,110000,110000
NOONUM,"Noonum, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,WA,Bellevue,130000,130000,130000
NORTECH NORTH AMERICA,Nortech North America Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Irving,100000,100000,100000
NORTH CAROLINA STATE UNIVERSITY,North Carolina State University,1,1,FY2025Q4,no,15-1252,Software Developers,NC,Raleigh,90000,90000,90000
NORTH DAKOTA STATE UNIVERSITY,NORTH DAKOTA STATE UNIVERSITY,1,1,FY2025Q4,no,15-1252,Software Developers,ND,FARGO,84000,84000,84000
NORTHERN ILLINOIS UNIVERSITY,Northern Illinois University,1,1,FY2025Q4,no,15-1299,Information Technology Project Managers,IL,DeKalb,91901,91901,91901
NORTHWESTERN COLLEGE,Northwestern College,1,1,FY2025Q4,no,15-1299,Web Administrators,IA,Orange City,53499,53499,53499
NORTHWESTERN UNIVERSITY,Northwestern University,1,1,FY2026Q1,no,15-1252,Software Developers,IL,Evanston,93204,93204,93204
NORTHWIND TECHNICAL SERVICES,NorthWind Technical Services LLC,1,1,FY2025Q4,no,15-1252,Software Developers,OR,Tigard,102898,102898,102898
NOTION LABS,"Notion Labs, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Francisco,220000,220000,220000
NOVAGIGS,"NovaGigs, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,VA,McLean,105160,105160,105160
NOWCOM,"Nowcom, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Marina Del Ray,102232,102232,102232
NPV STAFFING,NPV Staffing LLC,1,1,FY2025Q4,no,15-1252,Software Developers,NC,Huntersville,91291,91291,91291
NUCLEUSTEQ,"NucleusTeq, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,AZ,Phoenix,120000,120000,120000
OBJECT COMPUTING,"Object Computing, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,MO,Chesterfield,135000,135000,135000
OBJECTIVE,"Objective, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,UT,Salt Lake City,82000,82000,82000
OCTAGOS HEALTH,"Octagos Health, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,TX,Houston,90000,90000,90000
OHIO FARMERS INSURANCE COMPANY,Ohio Farmers Insurance Company,1,1,FY2026Q1,no,15-1252,Software Developers,OH,Westfield Center,91155,91155,91155
OHIO PUBLIC EMPLOYEES RETIREMENT SYSTEM,Ohio Public Employees Retirement System,1,1,FY2025Q4,no,15-1252,Software Developers,OH,Columbus,88962,88962,88962
OMNIREACH,"Omnireach, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,FL,Melbourne,100000,100000,100000
ONEMAIN GENERAL SERVICES CORPORATION,OneMain General Services Corporation,1,1,FY2025Q4,no,15-1252,Software Developers,IN,Evansville,65936,65936,65936
ONESTOPD SOLUTIONS,OneStopD Solutions Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,AZ,Phoenix,87651,87651,87651
ONLINE ART,"Online Art, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Fountain Valley,110000,110000,110000
ONLY IT CONSULTING,ONLY IT CONSULTING LLC,1,1,FY2025Q4,no,15-1299,Information Security Engineers,NJ,MIDDLETOWN,62525,62525,62525
ONPOINT WARRANTY SOLUTIONS,OnPoint Warranty Solutions LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Katy,110000,110000,110000
ONYX TECHNOLOGY,"Onyx Technology, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,WA,Bothell,117749,117749,117749
OPEN WATER INTERNET,"Open Water Internet, Inc",1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Francisco,160000,160000,160000
OPENGOV,"OpenGov, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,GA,Atlanta,87859,87859,87859
OPSERA,OpsERA Inc,1,1,FY2026Q1,no,15-1252,Software Developers,MI,Novi,130000,130000,130000
OPULENCE INFORMATION TECHNOLOGIES,"Opulence Information Technologies, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,VA,Richmond,90000,90000,90000
ORA APPS,Ora Apps Inc,1,1,FY2026Q1,no,15-1252,Software Developers,NJ,Middletown,103210,103210,103210
