employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
KALEIDA HEALTH,Kaleida Health,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,Buffalo,67395,67395,67395
KCA TAX SERVICES,KCA Tax Services LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,PA,Harrisburg,66560,66560,66560
KENTZY INTERNATIONAL,"Kentzy International, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,TX,Allen,70000,70000,70000
KOREA INVESTMENT CORPORATION,Korea Investment Corporation,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,150000,150000,150000
KOREA INVESTMENT PARTNERS US,"Korea Investment Partners US, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Los Altos,94926,94926,94926
LA RAZA COMMUNITY RESOURCE CENTER,LA RAZA COMMUNITY RESOURCE CENTER,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,San Francisco,90272,90272,90272
LATAM AIRLINES GROUP S A,LATAM Airlines Group S.A.,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,FL,Miami,69336,69336,69336
LEYTON USA,"Leyton USA, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,MA,Boston,80000,80000,80000
LIBERTY BANKERS LIFE INSURANCE COMPANY,Liberty Bankers Life Insurance Company,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,TX,Dallas,75000,75000,75000
LIGHTEN GROUP LONG ISLAND,"Lighten Group Long Island, Inc",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,Syosset,89400,89400,89400
LUMINOUS MONEY,Luminous Money LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,MN,Minneapolis,73403,73403,73403
LUSTRELIFE,LustreLife LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Palo Alto,98030,98030,98030
MACQUARIE ASSET MANAGEMENT US,Macquarie Asset Management US Inc.,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,110000,110000,110000
MAGICBYTE AI,"MagicByte AI, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Palo Alto,98030,98030,98030
MARION STREET CAPITAL PARTNERS LP,"Marion Street Capital Partners, LP",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,PA,Philadelphia,72500,72500,72500
MATRIX RACQUET CLUB,"Matrix Racquet Club, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,AR,Lowell,65645,65645,65645
MEDSTAR GEORGETOWN MEDICAL CENTER,"MedStar Georgetown Medical Center, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,VA,McLean,97860,97860,97860
METANOVAS BIOTECH,"Metanovas Biotech, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,Long Island City,93600,93600,93600
MOBILE CLIMATE CONTROL,Mobile Climate Control,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,PA,York,74896,74896,74896
MONASHEES US,MONASHEES US CORP,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,San Francisco,110000,110000,110000
MONROE CAPITAL,Monroe Capital LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,IL,Chicago,85000,85000,85000
MOODY S INVESTORS SERVICE,"Moody's Investors Service, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,113000,113000,113000
MORNINGSTAR RESEARCH SERVICES,Morningstar Research Services LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,IL,Chicago,80000,80000,80000
MOSAIC WEALTH PARTNERS,Mosaic Wealth Partners LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,TX,Houston,70000,70000,70000
MS 56 CORPORATION,MS 56 Corporation,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,FL,Doral,65000,65000,65000
MUREX NORTH AMERICA,"Murex North America, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,110000,110000,110000
NATIONAL AIR CHARTERS,NATIONAL AIR CHARTERS,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,FL,MIAMI,65000,65000,65000
NEUBERGER BERMAN GROUP,Neuberger Berman Group LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,160000,160000,160000
NEW MOUNTAIN CAPITAL,"New Mountain Capital, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,100000,100000,100000
NEW YORK PREPARATORY SCHOOL INC DBA DWIGHT SCHOOL,"New York Preparatory School Inc, dba Dwight School",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,87838,87838,87838
NEWMARK COMPANY REAL ESTATE,"Newmark & Company Real Estate, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,100000,100000,100000
